,x,y,files,labels,dblabels,scores,Outliers,Scores - Linear,Scores - Log,colors
kplr008142342-2011073133259_llc.fits,-0.5515749335724983,0.7294098678712335,./Plots/kplr008142342-2011073133259_llc.png,KIC 8142342,0,0.0013751586731528165,#009999,#fde725,#bddf26,#1f77b4
kplr007285617-2011073133259_llc.fits,0.26175583739703745,-2.7729423566434086,./Plots/kplr007285617-2011073133259_llc.png,KIC 7285617,0,0.0032575178892337896,#009999,#fbe723,#65cb5e,#1f77b4
kplr008878321-2011073133259_llc.fits,-0.33560390840349935,-0.4810806590825054,./Plots/kplr008878321-2011073133259_llc.png,KIC 8878321,0,0.0037824533847150297,#009999,#f8e621,#56c667,#1f77b4
kplr006862851-2011073133259_llc.fits,-0.2807638374855518,0.7654165834389143,./Plots/kplr006862851-2011073133259_llc.png,KIC 6862851,0,0.0011841790263397657,#009999,#fde725,#cde11d,#1f77b4
kplr009269104-2011073133259_llc.fits,-0.45170693991037364,0.825504990625754,./Plots/kplr009269104-2011073133259_llc.png,KIC 9269104,0,0.0011596197674112786,#009999,#fde725,#d0e11c,#1f77b4
kplr009153958-2011073133259_llc.fits,-0.19411670488854818,-1.5842679053874715,./Plots/kplr009153958-2011073133259_llc.png,KIC 9153958,0,0.0024209695301914023,#009999,#fbe723,#81d34d,#1f77b4
kplr007037160-2011073133259_llc.fits,-0.07454280608461761,-1.4048853541939068,./Plots/kplr007037160-2011073133259_llc.png,KIC 7037160,0,0.0031680747516246487,#009999,#fbe723,#67cc5c,#1f77b4
kplr005260180-2011073133259_llc.fits,0.5537958180954656,-7.296186232518342,./Plots/kplr005260180-2011073133259_llc.png,KIC 5260180,0,0.005756291918712308,#009999,#f6e620,#37b878,#1f77b4
kplr005702026-2011073133259_llc.fits,-0.476913424053225,0.09218948835067638,./Plots/kplr005702026-2011073133259_llc.png,KIC 5702026,0,0.0021988452202812503,#009999,#fbe723,#8bd646,#1f77b4
kplr009244177-2011073133259_llc.fits,0.06338876571215912,-1.8816832122250418,./Plots/kplr009244177-2011073133259_llc.png,KIC 9244177,0,0.004738984200994954,#009999,#f8e621,#44bf70,#1f77b4
kplr006678322-2011073133259_llc.fits,0.3419701838773767,-2.512835472822175,./Plots/kplr006678322-2011073133259_llc.png,KIC 6678322,0,0.004745812045020545,#009999,#f8e621,#44bf70,#1f77b4
kplr002850098-2011073133259_llc.fits,-0.5094605248033203,0.36172200938674987,./Plots/kplr002850098-2011073133259_llc.png,KIC 2850098,0,0.001092277332973977,#009999,#fde725,#d8e219,#1f77b4
kplr004570344-2011073133259_llc.fits,-0.367980496313876,1.4724353852750123,./Plots/kplr004570344-2011073133259_llc.png,KIC 4570344,0,0.0011063845661432258,#009999,#fde725,#d5e21a,#1f77b4
kplr005026754-2011073133259_llc.fits,-0.7039342622319815,3.647181319285766,./Plots/kplr005026754-2011073133259_llc.png,KIC 5026754,0,0.0078197565947886,#009999,#f4e61e,#26ad81,#1f77b4
kplr006281103-2011073133259_llc.fits,12.175519868623393,-11.17819524561985,./Plots/kplr006281103-2011073133259_llc.png,KIC 6281103,-1,0.03557689395116984,#333366,#c0df25,#2c728e,#1f77b4
kplr009953326-2011073133259_llc.fits,-0.5312639373574833,1.3876041672015116,./Plots/kplr009953326-2011073133259_llc.png,KIC 9953326,0,0.0018060881388022889,#009999,#fde725,#a0da39,#1f77b4
kplr004649633-2011073133259_llc.fits,-0.6316928197055091,3.62810969722197,./Plots/kplr004649633-2011073133259_llc.png,KIC 4649633,0,0.0023087806753936966,#009999,#fbe723,#86d549,#1f77b4
kplr009467357-2011073133259_llc.fits,-0.632645883214992,2.012654990234734,./Plots/kplr009467357-2011073133259_llc.png,KIC 9467357,0,0.0011900455066306324,#009999,#fde725,#cde11d,#1f77b4
kplr009642561-2011073133259_llc.fits,-0.7756902435218787,4.374773749416904,./Plots/kplr009642561-2011073133259_llc.png,KIC 9642561,0,0.0041902751204045035,#009999,#f8e621,#4ec36b,#1f77b4
kplr006211747-2011073133259_llc.fits,-0.3057175937999435,1.1750887489938695,./Plots/kplr006211747-2011073133259_llc.png,KIC 6211747,0,0.0034164929005101124,#009999,#fbe723,#60ca60,#1f77b4
kplr009086653-2011073133259_llc.fits,0.4053885840826836,-2.4809449870943108,./Plots/kplr009086653-2011073133259_llc.png,KIC 9086653,0,0.004117982591814512,#009999,#f8e621,#50c46a,#1f77b4
kplr005294356-2011073133259_llc.fits,-0.5356756328653135,0.6365687434355587,./Plots/kplr005294356-2011073133259_llc.png,KIC 5294356,0,0.002446765355461012,#009999,#fbe723,#7fd34e,#1f77b4
kplr008028238-2011073133259_llc.fits,-0.29136109517771774,1.4645451152619224,./Plots/kplr008028238-2011073133259_llc.png,KIC 8028238,0,0.001562477182419909,#009999,#fde725,#b0dd2f,#1f77b4
kplr008121537-2011073133259_llc.fits,-0.585923386801047,1.613743807544177,./Plots/kplr008121537-2011073133259_llc.png,KIC 8121537,0,0.0013387784410740643,#009999,#fde725,#c0df25,#1f77b4
kplr007770147-2011073133259_llc.fits,0.17120380245205896,-1.6336520356595226,./Plots/kplr007770147-2011073133259_llc.png,KIC 7770147,0,0.004776165480544279,#009999,#f8e621,#44bf70,#1f77b4
kplr010744820-2011073133259_llc.fits,-0.47639969379741215,1.1483399749780965,./Plots/kplr010744820-2011073133259_llc.png,KIC 10744820,0,0.0016446607419845923,#009999,#fde725,#aadc32,#1f77b4
kplr012315130-2011073133259_llc.fits,-0.4759066221812503,1.4395182413533847,./Plots/kplr012315130-2011073133259_llc.png,KIC 12315130,0,0.0013184472525846229,#009999,#fde725,#c2df23,#1f77b4
kplr005034760-2011073133259_llc.fits,-0.34549671670155174,1.0535298853195123,./Plots/kplr005034760-2011073133259_llc.png,KIC 5034760,0,0.0011221453815446797,#009999,#fde725,#d5e21a,#1f77b4
kplr005952924-2011073133259_llc.fits,-0.48568420478545854,1.3101022858279674,./Plots/kplr005952924-2011073133259_llc.png,KIC 5952924,0,0.0009244691879616613,#009999,#fde725,#eae51a,#1f77b4
kplr007382432-2011073133259_llc.fits,-0.6025132044644826,0.49890847292446877,./Plots/kplr007382432-2011073133259_llc.png,KIC 7382432,0,0.0014254782426954729,#009999,#fde725,#bade28,#1f77b4
kplr005084148-2011073133259_llc.fits,0.7578360547307146,-4.975212726239161,./Plots/kplr005084148-2011073133259_llc.png,KIC 5084148,0,0.009045866569757782,#009999,#f1e51d,#22a785,#1f77b4
kplr005556579-2011073133259_llc.fits,0.022402216874855788,2.6343585463763275,./Plots/kplr005556579-2011073133259_llc.png,KIC 5556579,1,0.019917917651798542,#ff6633,#dde318,#23898e,#1f77b4
kplr008308152-2011073133259_llc.fits,0.6545197362476077,-5.2591779404054435,./Plots/kplr008308152-2011073133259_llc.png,KIC 8308152,0,0.004169820137730377,#009999,#f8e621,#4ec36b,#1f77b4
kplr005105148-2011073133259_llc.fits,-0.44790462268213077,0.40236967008593094,./Plots/kplr005105148-2011073133259_llc.png,KIC 5105148,0,0.0021190639318471585,#009999,#fde725,#8ed645,#1f77b4
kplr003561048-2011073133259_llc.fits,-0.11323150883446989,1.5385987797430003,./Plots/kplr003561048-2011073133259_llc.png,KIC 3561048,0,0.0019643911599853538,#009999,#fde725,#95d840,#1f77b4
kplr008884774-2011073133259_llc.fits,-0.5393793628916125,2.5022350974911625,./Plots/kplr008884774-2011073133259_llc.png,KIC 8884774,0,0.0016002073991813709,#009999,#fde725,#addc30,#1f77b4
kplr007369109-2011073133259_llc.fits,-0.35736911951638106,-0.39284895785387713,./Plots/kplr007369109-2011073133259_llc.png,KIC 7369109,0,0.0018520554827621387,#009999,#fde725,#9dd93b,#1f77b4
kplr007200624-2011073133259_llc.fits,-0.4673999942535602,2.1541665341352942,./Plots/kplr007200624-2011073133259_llc.png,KIC 7200624,0,0.001536849528747299,#009999,#fde725,#b2dd2d,#1f77b4
kplr008636390-2011073133259_llc.fits,-0.5422708878337611,1.1034696374467503,./Plots/kplr008636390-2011073133259_llc.png,KIC 8636390,0,0.0017263418992563104,#009999,#fde725,#a5db36,#1f77b4
kplr009655727-2011073133259_llc.fits,-0.6323879608224191,2.741634885027435,./Plots/kplr009655727-2011073133259_llc.png,KIC 9655727,0,0.011894814273519728,#009999,#ece51b,#1e9d89,#1f77b4
kplr012057784-2011073133259_llc.fits,-0.33469011924450837,0.6562009484003155,./Plots/kplr012057784-2011073133259_llc.png,KIC 12057784,0,0.0015570855046642769,#009999,#fde725,#b0dd2f,#1f77b4
kplr004681777-2011073133259_llc.fits,-0.4626700090839315,1.6118240795209873,./Plots/kplr004681777-2011073133259_llc.png,KIC 4681777,0,0.0015855213011371013,#009999,#fde725,#addc30,#1f77b4
kplr007175211-2011073133259_llc.fits,-0.45297059414194574,0.44896344719759623,./Plots/kplr007175211-2011073133259_llc.png,KIC 7175211,0,0.002733941874717897,#009999,#fbe723,#75d054,#1f77b4
kplr008107679-2011073133259_llc.fits,-0.347754290336662,1.342506830731406,./Plots/kplr008107679-2011073133259_llc.png,KIC 8107679,0,0.0010634756647628593,#009999,#fde725,#dae319,#1f77b4
kplr002438289-2011073133259_llc.fits,0.12581094436735366,-2.422501908445343,./Plots/kplr002438289-2011073133259_llc.png,KIC 2438289,0,0.00585984856814083,#009999,#f6e620,#35b779,#1f77b4
kplr010398944-2011073133259_llc.fits,-0.5050295620317095,1.9210810574247301,./Plots/kplr010398944-2011073133259_llc.png,KIC 10398944,0,0.001802325064684692,#009999,#fde725,#a0da39,#1f77b4
kplr007200117-2011073133259_llc.fits,0.3440094778974924,-3.067501293732788,./Plots/kplr007200117-2011073133259_llc.png,KIC 7200117,0,0.003101056171943484,#009999,#fbe723,#69cd5b,#1f77b4
kplr004456295-2011073133259_llc.fits,-0.4206366290079458,1.4503500155236664,./Plots/kplr004456295-2011073133259_llc.png,KIC 4456295,0,0.0009557836869338449,#009999,#fde725,#e5e419,#1f77b4
kplr003542546-2011073133259_llc.fits,-0.5157172179703289,1.8401808476998347,./Plots/kplr003542546-2011073133259_llc.png,KIC 3542546,0,0.0015405901986626069,#009999,#fde725,#b0dd2f,#1f77b4
kplr007448573-2011073133259_llc.fits,0.11725188830378529,-1.7229530260758799,./Plots/kplr007448573-2011073133259_llc.png,KIC 7448573,0,0.002448783082339337,#009999,#fbe723,#7fd34e,#1f77b4
kplr010208784-2011073133259_llc.fits,-0.4497362568879248,1.7337536532931404,./Plots/kplr010208784-2011073133259_llc.png,KIC 10208784,0,0.0013043093492336934,#009999,#fde725,#c2df23,#1f77b4
kplr006127083-2011073133259_llc.fits,14.206631615575612,-17.44355141341574,./Plots/kplr006127083-2011073133259_llc.png,KIC 6127083,-1,0.36866747607617706,#333366,#440154,#440154,#1f77b4
kplr004270300-2011073133259_llc.fits,-0.5560001195980112,0.19717075550049207,./Plots/kplr004270300-2011073133259_llc.png,KIC 4270300,0,0.0015364857206854282,#009999,#fde725,#b2dd2d,#1f77b4
kplr009203592-2011073133259_llc.fits,-0.5711216357644641,1.650380807619151,./Plots/kplr009203592-2011073133259_llc.png,KIC 9203592,0,0.0015015190623050073,#009999,#fde725,#b5de2b,#1f77b4
kplr011672434-2011073133259_llc.fits,-0.3503644306341484,0.08532428669382187,./Plots/kplr011672434-2011073133259_llc.png,KIC 11672434,0,0.0020115270615106043,#009999,#fde725,#93d741,#1f77b4
kplr008701124-2011073133259_llc.fits,-0.496081980930221,1.0365759629909492,./Plots/kplr008701124-2011073133259_llc.png,KIC 8701124,0,0.0015593754547977875,#009999,#fde725,#b0dd2f,#1f77b4
kplr005811538-2011073133259_llc.fits,-0.19243015138322186,1.6194735517465868,./Plots/kplr005811538-2011073133259_llc.png,KIC 5811538,0,0.002933193824544606,#009999,#fbe723,#6ece58,#1f77b4
kplr011464250-2011073133259_llc.fits,-0.4190627477843283,0.7934157815369373,./Plots/kplr011464250-2011073133259_llc.png,KIC 11464250,0,0.0011796189799008296,#009999,#fde725,#d0e11c,#1f77b4
kplr011044731-2011073133259_llc.fits,-0.16235787555497994,0.4799460847789024,./Plots/kplr011044731-2011073133259_llc.png,KIC 11044731,0,0.0022305431477148106,#009999,#fbe723,#89d548,#1f77b4
kplr005872482-2011073133259_llc.fits,-0.5474595772641915,0.6924295102663416,./Plots/kplr005872482-2011073133259_llc.png,KIC 5872482,0,0.001108074972532265,#009999,#fde725,#d5e21a,#1f77b4
kplr008905010-2011073133259_llc.fits,-0.38135631766545414,-0.2830474344384533,./Plots/kplr008905010-2011073133259_llc.png,KIC 8905010,0,0.005440626725218458,#009999,#f6e620,#3aba76,#1f77b4
kplr010492898-2011073133259_llc.fits,-0.20357841215132821,-2.7114330637352446,./Plots/kplr010492898-2011073133259_llc.png,KIC 10492898,0,0.002047185857571459,#009999,#fde725,#93d741,#1f77b4
kplr005429717-2011073133259_llc.fits,-0.6550476713268105,3.4788519572434353,./Plots/kplr005429717-2011073133259_llc.png,KIC 5429717,0,0.0025235437215978683,#009999,#fbe723,#7cd250,#1f77b4
kplr003969112-2011073133259_llc.fits,-0.33773980344175214,3.400856639196503,./Plots/kplr003969112-2011073133259_llc.png,KIC 3969112,0,0.0030747394865532733,#009999,#fbe723,#69cd5b,#1f77b4
kplr004736791-2011073133259_llc.fits,-0.5682184233100602,2.5954982499610724,./Plots/kplr004736791-2011073133259_llc.png,KIC 4736791,0,0.0015268589603773882,#009999,#fde725,#b2dd2d,#1f77b4
kplr009906435-2011073133259_llc.fits,-0.39287288406056603,1.605723849411626,./Plots/kplr009906435-2011073133259_llc.png,KIC 9906435,0,0.0011334971790396575,#009999,#fde725,#d2e21b,#1f77b4
kplr003755195-2011073133259_llc.fits,0.9242390096473363,-7.116165778323442,./Plots/kplr003755195-2011073133259_llc.png,KIC 3755195,1,0.016083839700119347,#ff6633,#e5e419,#20928c,#1f77b4
kplr012157624-2011073133259_llc.fits,-0.5797698750513106,1.9928418183858658,./Plots/kplr012157624-2011073133259_llc.png,KIC 12157624,0,0.001327023636490811,#009999,#fde725,#c2df23,#1f77b4
kplr008613076-2011073133259_llc.fits,-0.4965176070496798,0.9644670662732716,./Plots/kplr008613076-2011073133259_llc.png,KIC 8613076,0,0.0013676478091231854,#009999,#fde725,#bddf26,#1f77b4
kplr009072836-2011073133259_llc.fits,-0.5813459675041724,0.7861065021721726,./Plots/kplr009072836-2011073133259_llc.png,KIC 9072836,0,0.001036690386972237,#009999,#fde725,#dde318,#1f77b4
kplr006861652-2011073133259_llc.fits,-0.43023269324372865,1.5714756177450326,./Plots/kplr006861652-2011073133259_llc.png,KIC 6861652,0,0.0013518834485587038,#009999,#fde725,#c0df25,#1f77b4
kplr005268552-2011073133259_llc.fits,-0.3426374956769962,-1.4632173777419317,./Plots/kplr005268552-2011073133259_llc.png,KIC 5268552,0,0.0032665167712641703,#009999,#fbe723,#63cb5f,#1f77b4
kplr010722144-2011073133259_llc.fits,-0.5179340064874278,0.7472611656711677,./Plots/kplr010722144-2011073133259_llc.png,KIC 10722144,0,0.0012160279874749106,#009999,#fde725,#cae11f,#1f77b4
kplr004764820-2011073133259_llc.fits,-0.5165122724169754,0.618794101743083,./Plots/kplr004764820-2011073133259_llc.png,KIC 4764820,0,0.001857942834982685,#009999,#fde725,#9dd93b,#1f77b4
kplr007903283-2011073133259_llc.fits,-0.3916604675844144,1.2993448437827826,./Plots/kplr007903283-2011073133259_llc.png,KIC 7903283,0,0.0017771313962809607,#009999,#fde725,#a2da37,#1f77b4
kplr003754960-2011073133259_llc.fits,-0.6354579998600958,2.142565169902527,./Plots/kplr003754960-2011073133259_llc.png,KIC 3754960,0,0.0020363605536045785,#009999,#fde725,#93d741,#1f77b4
kplr009098726-2011073133259_llc.fits,-0.5026451111443959,4.046466046754269,./Plots/kplr009098726-2011073133259_llc.png,KIC 9098726,0,0.003131163159294084,#009999,#fbe723,#67cc5c,#1f77b4
kplr008351257-2011073133259_llc.fits,-0.5151074199643999,3.428107945226426,./Plots/kplr008351257-2011073133259_llc.png,KIC 8351257,0,0.0020527847925081453,#009999,#fde725,#93d741,#1f77b4
kplr006022804-2011073133259_llc.fits,-0.36062104760946184,2.7954817170914263,./Plots/kplr006022804-2011073133259_llc.png,KIC 6022804,0,0.001278792760260643,#009999,#fde725,#c5e021,#1f77b4
kplr009041584-2011073133259_llc.fits,-0.3729917995147678,0.003127593094232356,./Plots/kplr009041584-2011073133259_llc.png,KIC 9041584,0,0.003104565076812055,#009999,#fbe723,#69cd5b,#1f77b4
kplr012782919-2011073133259_llc.fits,-0.4472616470631457,0.8811133092081778,./Plots/kplr012782919-2011073133259_llc.png,KIC 12782919,0,0.0008207309185403009,#009999,#fde725,#f4e61e,#1f77b4
kplr010483930-2011073133259_llc.fits,0.5743854386201047,-6.014614428473306,./Plots/kplr010483930-2011073133259_llc.png,KIC 10483930,0,0.009680930050193019,#009999,#efe51c,#21a585,#1f77b4
kplr009351783-2011073133259_llc.fits,-0.4484975759750979,-0.06625860393994945,./Plots/kplr009351783-2011073133259_llc.png,KIC 9351783,0,0.0018673797141160527,#009999,#fde725,#9dd93b,#1f77b4
kplr009570637-2011073133259_llc.fits,-0.4493235151182711,1.0752406096227929,./Plots/kplr009570637-2011073133259_llc.png,KIC 9570637,0,0.0008503548203321701,#009999,#fde725,#f1e51d,#1f77b4
kplr008674352-2011073133259_llc.fits,-0.573846138990962,1.138422339947512,./Plots/kplr008674352-2011073133259_llc.png,KIC 8674352,0,0.001321877903132499,#009999,#fde725,#c2df23,#1f77b4
kplr006100540-2011073133259_llc.fits,-0.4726416086974566,0.7410888291376083,./Plots/kplr006100540-2011073133259_llc.png,KIC 6100540,0,0.0014632971434297482,#009999,#fde725,#b8de29,#1f77b4
kplr007378357-2011073133259_llc.fits,0.5713733477278315,-3.020512548710407,./Plots/kplr007378357-2011073133259_llc.png,KIC 7378357,0,0.00879913127744218,#009999,#f1e51d,#23a983,#1f77b4
kplr005565067-2011073133259_llc.fits,-0.12872010511248083,-1.682152008604112,./Plots/kplr005565067-2011073133259_llc.png,KIC 5565067,0,0.002641088456455159,#009999,#fbe723,#77d153,#1f77b4
kplr009766616-2011073133259_llc.fits,0.16248346566484861,-3.5637942962252134,./Plots/kplr009766616-2011073133259_llc.png,KIC 9766616,0,0.0073693481442093315,#009999,#f4e61e,#29af7f,#1f77b4
kplr008059884-2011073133259_llc.fits,-0.3801915359552511,0.5362171022897503,./Plots/kplr008059884-2011073133259_llc.png,KIC 8059884,0,0.005133523951259677,#009999,#f6e620,#3fbc73,#1f77b4
kplr007116721-2011073133259_llc.fits,-0.08157979081769906,-1.4633293053275593,./Plots/kplr007116721-2011073133259_llc.png,KIC 7116721,0,0.002921284111483145,#009999,#fbe723,#6ece58,#1f77b4
kplr009704967-2011073133259_llc.fits,0.7345201854268477,-5.287012476546433,./Plots/kplr009704967-2011073133259_llc.png,KIC 9704967,0,0.0061955480296523,#009999,#f6e620,#32b67a,#1f77b4
kplr012833691-2011073133259_llc.fits,-0.5145071706553396,1.0887018977443914,./Plots/kplr012833691-2011073133259_llc.png,KIC 12833691,0,0.0025001456075764293,#009999,#fbe723,#7fd34e,#1f77b4
kplr010258871-2011073133259_llc.fits,-0.23108718516415727,-1.8116360688265254,./Plots/kplr010258871-2011073133259_llc.png,KIC 10258871,0,0.002666827378592686,#009999,#fbe723,#77d153,#1f77b4
kplr004575680-2011073133259_llc.fits,-0.5088191703105713,1.3500066826088026,./Plots/kplr004575680-2011073133259_llc.png,KIC 4575680,0,0.0008857403008267425,#009999,#fde725,#ece51b,#1f77b4
kplr006612644-2011073133259_llc.fits,0.3796859485392253,-3.221658465620273,./Plots/kplr006612644-2011073133259_llc.png,KIC 6612644,0,0.003623766438710079,#009999,#f8e621,#5ac864,#1f77b4
kplr006045299-2011073133259_llc.fits,0.700868523441122,-3.56179201495496,./Plots/kplr006045299-2011073133259_llc.png,KIC 6045299,0,0.006204637140069803,#009999,#f6e620,#32b67a,#1f77b4
kplr008249103-2011073133259_llc.fits,-0.5147712617313501,1.574741698571336,./Plots/kplr008249103-2011073133259_llc.png,KIC 8249103,0,0.0008928342594973096,#009999,#fde725,#ece51b,#1f77b4
kplr002582324-2011073133259_llc.fits,-0.5366287294638034,1.0361854257960013,./Plots/kplr002582324-2011073133259_llc.png,KIC 2582324,0,0.0014006507340610162,#009999,#fde725,#bade28,#1f77b4
kplr005196991-2011073133259_llc.fits,-0.23053935945472698,0.620715730722096,./Plots/kplr005196991-2011073133259_llc.png,KIC 5196991,0,0.01042750943345407,#009999,#efe51c,#1fa287,#1f77b4
kplr006600158-2011073133259_llc.fits,-0.0656453418085741,-1.81899634512815,./Plots/kplr006600158-2011073133259_llc.png,KIC 6600158,0,0.008411656856809476,#009999,#f1e51d,#24aa83,#1f77b4
kplr009893690-2011073133259_llc.fits,-0.3458456551509565,1.7157146624011768,./Plots/kplr009893690-2011073133259_llc.png,KIC 9893690,0,0.00198137962917138,#009999,#fde725,#95d840,#1f77b4
kplr005820888-2011073133259_llc.fits,-0.5121264937709151,2.109389834684053,./Plots/kplr005820888-2011073133259_llc.png,KIC 5820888,0,0.0018372518051617606,#009999,#fde725,#9dd93b,#1f77b4
kplr002304199-2011073133259_llc.fits,-0.43838168998358595,1.0202121679195602,./Plots/kplr002304199-2011073133259_llc.png,KIC 2304199,0,0.0010953658979644646,#009999,#fde725,#d8e219,#1f77b4
kplr010927844-2011073133259_llc.fits,-0.5930325555371534,0.8396458800139066,./Plots/kplr010927844-2011073133259_llc.png,KIC 10927844,0,0.001721498287647311,#009999,#fde725,#a5db36,#1f77b4
kplr008491447-2011073133259_llc.fits,-0.4775889160227629,-0.41996913835093014,./Plots/kplr008491447-2011073133259_llc.png,KIC 8491447,0,0.001517711450740047,#009999,#fde725,#b2dd2d,#1f77b4
kplr004995223-2011073133259_llc.fits,-0.09085242596091053,-4.326811373032503,./Plots/kplr004995223-2011073133259_llc.png,KIC 4995223,0,0.003515503937311247,#009999,#fbe723,#5cc863,#1f77b4
kplr004844022-2011073133259_llc.fits,-0.4549131497262355,0.4776307240016539,./Plots/kplr004844022-2011073133259_llc.png,KIC 4844022,0,0.0016404132625435352,#009999,#fde725,#aadc32,#1f77b4
kplr011809639-2011073133259_llc.fits,-0.3756115550873057,0.7415937444258266,./Plots/kplr011809639-2011073133259_llc.png,KIC 11809639,0,0.002417702332405372,#009999,#fbe723,#81d34d,#1f77b4
kplr005516032-2011073133259_llc.fits,-0.3103994171777875,2.1450583335682065,./Plots/kplr005516032-2011073133259_llc.png,KIC 5516032,0,0.001428032945875696,#009999,#fde725,#bade28,#1f77b4
kplr010547097-2011073133259_llc.fits,-0.5732552213015393,1.0819596392704776,./Plots/kplr010547097-2011073133259_llc.png,KIC 10547097,0,0.0010131415788231794,#009999,#fde725,#dfe318,#1f77b4
kplr011623784-2011073133259_llc.fits,-0.5138955270166736,0.1587496985315668,./Plots/kplr011623784-2011073133259_llc.png,KIC 11623784,0,0.0028299418351014597,#009999,#fbe723,#70cf57,#1f77b4
kplr010788680-2011073133259_llc.fits,-0.24557520383392054,0.2020329456865336,./Plots/kplr010788680-2011073133259_llc.png,KIC 10788680,0,0.002194013830438709,#009999,#fbe723,#8bd646,#1f77b4
kplr006311620-2011073133259_llc.fits,-0.03519254658683234,-1.8524753494389317,./Plots/kplr006311620-2011073133259_llc.png,KIC 6311620,0,0.002554265156368945,#009999,#fbe723,#7cd250,#1f77b4
kplr002452031-2011073133259_llc.fits,-0.41024675547268913,1.2422960520432356,./Plots/kplr002452031-2011073133259_llc.png,KIC 2452031,0,0.001833696119971097,#009999,#fde725,#9dd93b,#1f77b4
